Temps, It, Stocks, Prix
39,39,107.404327,0.259347
40,40,106.321159,0.218234
41,41,106.721931,0.107989
42,42,107.583122,0.035481
43,43,107.867073,0.065577
44,44,107.317444,0.000000
45,45,106.069847,0.000000
46,46,106.524170,0.000000
47,47,107.255775,0.000000
48,48,107.503395,0.000000
49,49,107.141769,0.000000
50,50,107.630669,0.000000
51,51,108.669495,0.000000
52,52,109.909019,0.000000
53,53,109.242363,0.000000
54,54,107.053818,0.000000
55,55,107.624748,0.000000
56,56,106.816605,0.000000
57,57,108.705681,0.000000
58,58,108.848000,0.000000
59,59,109.791359,0.000000
60,60,109.398376,0.000000
61,61,109.520103,0.000000
62,62,110.015884,0.000000
63,63,109.546638,0.000000
64,64,107.844536,0.000000
65,65,106.013329,0.000000
66,66,105.889366,0.000000
67,67,106.057213,0.000000
68,68,107.782074,0.000000
69,69,107.972527,0.000000
70,70,109.376518,0.000000
71,71,109.408791,0.000000
72,72,109.813255,0.000000
73,73,110.218842,0.000000
74,74,111.086945,0.000000
75,75,111.232117,0.000000
76,76,111.760544,0.000000
77,77,110.749817,0.000000
78,78,110.663017,0.000000
79,79,111.298393,0.000000
80,80,110.178558,0.000000
81,81,110.483208,0.000000
82,82,108.352028,0.000000
83,83,111.083557,0.000000
84,84,109.760406,0.000000
85,85,106.902641,0.000000
86,86,105.856133,0.000000
87,87,105.808800,0.000000
88,88,105.572853,0.000000
89,89,105.502190,0.000000
90,90,104.652908,0.000000
91,91,106.727760,0.000000
92,92,105.186531,0.000000
93,93,104.907166,0.000000
94,94,104.018715,0.000000
95,95,104.884247,0.000000
96,96,103.817749,0.000000
97,97,104.236259,0.000000
98,98,102.264526,0.000000
99,99,101.448891,0.000000
100,100,101.134483,0.000000
1,1,100.139580,2.527610
2,2,100.185188,2.491440
3,3,99.196411,1.800667
4,4,98.023407,1.315161
5,5,96.648148,0.810231
6,6,95.828606,0.878454
7,7,95.802620,0.975916
8,8,95.485840,0.598324
9,9,94.762810,0.344866
10,10,94.466858,0.370803
11,11,95.111954,0.204838
12,12,95.696152,0.452942
13,13,96.859032,0.447232
14,14,97.780502,0.475440
15,15,96.906342,0.197082
16,16,98.839668,0.685207
17,17,97.527885,0.410070
18,18,97.934776,0.304307
19,19,100.344604,0.719745
20,20,98.664459,0.241942
21,21,98.546478,0.420690
22,22,100.778183,0.457738
23,23,99.281731,0.206445
24,24,99.748764,0.458369
25,25,101.006912,0.203896
26,26,99.676460,0.120862
27,27,101.134010,0.237271
28,28,101.393539,0.235915
29,29,97.302071,0.069003
30,30,99.631279,0.000000
31,31,101.094292,0.060520
32,32,98.994576,0.000000
33,33,99.976852,0.029421
34,34,100.497658,0.097938
35,35,102.452560,0.114425
36,36,103.936256,0.162971
37,37,103.833275,0.088745
38,38,104.822830,0.054313
39,39,103.203568,0.051468
40,40,104.611458,0.026684
41,41,106.097977,0.080640
42,42,106.814079,0.168023
43,43,106.887878,0.102731
44,44,107.243927,0.000000
45,45,107.926231,0.039155
46,46,107.174339,0.000000
47,47,102.886246,0.000000
48,48,103.977707,0.000000
49,49,104.510551,0.000000
50,50,102.769646,0.000000
51,51,103.535828,0.000000
52,52,103.705353,0.000000
53,53,102.952690,0.000000
54,54,102.425682,0.000000
55,55,101.179367,0.000000
56,56,101.406204,0.000000
57,57,101.582947,0.000000
58,58,101.151291,0.000000
59,59,101.737724,0.000000
60,60,99.928940,0.000000
61,61,98.902290,0.000000
62,62,98.647667,0.000000
63,63,100.206154,0.000000
64,64,101.218338,0.000000
65,65,102.219917,0.000000
66,66,103.288849,0.000000
67,67,103.962540,0.000000
68,68,105.063011,0.000000
69,69,106.408096,0.000000
70,70,106.535439,0.000000
71,71,105.164848,0.000000
72,72,107.061760,0.000000
73,73,108.688995,0.000000
74,74,107.841171,0.000000
75,75,108.863159,0.000000
76,76,111.582718,0.000000
77,77,111.262833,0.000000
78,78,112.159096,0.000000
79,79,113.217384,0.000000
80,80,112.880737,0.000000
81,81,112.861542,0.000000
82,82,112.067963,0.000000
83,83,111.152092,0.000000
84,84,111.494781,0.000000
85,85,110.031311,0.000000
86,86,109.252686,0.000000
87,87,109.642456,0.000000
88,88,110.279320,0.000000
89,89,112.035797,0.000000
90,90,110.706970,0.000000
91,91,112.679138,0.000000
92,92,110.258629,0.000000
93,93,110.139633,0.000000
94,94,112.000153,0.000000
95,95,112.751045,0.000000
96,96,113.886345,0.000000
97,97,114.829071,0.000000
98,98,113.971642,0.000000
99,99,118.030205,0.000000
100,100,119.374603,0.000000
1,1,101.110962,3.128153
2,2,100.008247,2.142135
3,3,97.583679,1.331960
4,4,99.045677,1.848539
5,5,99.206924,1.727091
6,6,96.961411,0.958403
7,7,96.630447,1.082486
8,8,95.886086,0.466046
9,9,97.107483,0.749573
10,10,96.360481,0.615145
11,11,95.494400,0.386582
12,12,93.857101,0.223371
13,13,95.261635,0.374939
14,14,96.687454,0.329157
15,15,98.943756,0.596810
16,16,99.826553,0.740717
17,17,99.663437,0.638517
18,18,96.223808,0.330693
19,19,95.228325,0.038132
20,20,95.699989,0.140689
21,21,97.637672,0.141428
22,22,98.697136,0.446546
23,23,99.937386,0.238282
24,24,101.572655,0.702756
25,25,102.742310,0.899408
26,26,101.957703,0.256746
27,27,100.969154,0.254771
28,28,101.557274,0.084087
29,29,105.732933,1.072015
30,30,106.948433,0.938722
31,31,107.999161,1.721449
32,32,108.233833,2.273596
33,33,109.158730,1.956129
34,34,108.013359,1.510107
35,35,109.989830,1.699573
36,36,111.515205,3.431289
37,37,111.093567,2.015690
38,38,108.131439,0.553049
39,39,109.709373,1.159706
40,40,111.296608,1.658986
41,41,109.467888,0.409611
42,42,111.434082,0.800120
43,43,111.619583,0.625945
44,44,111.755638,0.696577
45,45,110.481293,0.178252
46,46,110.073975,0.038565
47,47,110.047249,0.000000
48,48,110.728004,0.000000
49,49,111.385056,0.000000
50,50,109.852119,0.000000
51,51,109.888657,0.000000
52,52,109.380615,0.000000
53,53,110.526939,0.000000
54,54,111.011459,0.000000
55,55,110.683647,0.000000
56,56,110.642113,0.000000
57,57,108.363342,0.000000
58,58,107.787941,0.000000
59,59,107.232758,0.000000
60,60,106.620552,0.000000
61,61,108.191750,0.000000
62,62,108.198631,0.000000
63,63,109.277313,0.000000
64,64,109.397179,0.000000
65,65,110.972816,0.000000
66,66,108.928024,0.000000
67,67,106.954613,0.000000
68,68,105.393066,0.000000
69,69,104.294655,0.000000
70,70,103.941032,0.000000
71,71,103.973869,0.000000
72,72,104.399887,0.000000
73,73,103.579292,0.000000
74,74,102.517548,0.000000
75,75,101.854439,0.000000
76,76,101.328369,0.000000
77,77,99.918999,0.000000
78,78,99.471848,0.000000
79,79,99.538055,0.000000
80,80,99.707314,0.000000
81,81,99.454788,0.000000
82,82,98.018234,0.000000
83,83,96.882454,0.000000
84,84,94.351891,0.000000
85,85,95.505966,0.000000
86,86,98.917160,0.000000
87,87,98.295311,0.000000
88,88,95.756279,0.000000
89,89,96.545464,0.000000
90,90,95.677605,0.000000
91,91,94.291420,0.000000
92,92,95.890877,0.000000
93,93,96.353760,0.000000
94,94,95.051598,0.000000
95,95,95.528839,0.000000
96,96,94.689514,0.000000
97,97,96.226349,0.000000
98,98,93.487503,0.000000
99,99,92.239098,0.000000
100,100,92.760010,0.000000
1,1,102.046974,3.919041
2,2,100.250496,2.536105
3,3,98.324432,1.694550
4,4,97.674896,1.465578
5,5,96.927086,0.926744
6,6,95.626640,0.775609
7,7,93.735519,0.418170
8,8,95.822418,0.623712
9,9,97.403442,0.730137
10,10,93.685043,0.162935
11,11,93.511673,0.226376
12,12,91.788635,0.123058
13,13,92.512535,0.080003
14,14,91.211906,0.000000
15,15,89.255463,0.000000
16,16,86.436256,0.000000
17,17,87.853836,0.000000
18,18,88.097473,0.000000
19,19,86.862572,0.000000
20,20,87.451332,0.000000
21,21,85.322891,0.000000
22,22,84.501198,0.000000
23,23,84.124832,0.000000
24,24,82.219177,0.000000
25,25,78.872467,0.000000
26,26,81.513786,0.000000
27,27,79.934616,0.000000
28,28,82.775574,0.000000
29,29,82.901367,0.000000
30,30,82.819138,0.000000
31,31,81.904724,0.000000
32,32,84.015846,0.000000
33,33,83.898712,0.000000
34,34,83.883400,0.000000
35,35,83.077042,0.000000
36,36,82.047478,0.000000
37,37,82.471207,0.000000
38,38,82.970192,0.000000
39,39,82.683098,0.000000
40,40,82.157867,0.000000
41,41,78.845795,0.000000
42,42,78.910255,0.000000
43,43,79.604683,0.000000
44,44,76.471901,0.000000
45,45,75.978096,0.000000
46,46,74.899368,0.000000
47,47,76.385612,0.000000
48,48,76.741600,0.000000
49,49,78.369537,0.000000
50,50,78.031647,0.000000
51,51,77.796051,0.000000
52,52,76.890327,0.000000
53,53,77.237839,0.000000
54,54,77.977921,0.000000
55,55,78.442154,0.000000
56,56,77.916687,0.000000
57,57,78.060272,0.000000
58,58,79.124451,0.000000
59,59,79.599121,0.000000
60,60,80.368172,0.000000
61,61,81.282745,0.000000
62,62,81.407684,0.000000
63,63,81.134415,0.000000
64,64,80.756004,0.000000
65,65,81.494598,0.000000
66,66,81.006226,0.000000
67,67,80.457382,0.000000
68,68,80.825684,0.000000
69,69,81.745834,0.000000
70,70,82.248024,0.000000
71,71,80.994896,0.000000
72,72,80.964699,0.000000
73,73,81.532509,0.000000
74,74,81.057907,0.000000
75,75,81.104980,0.000000
76,76,80.377686,0.000000
77,77,80.953506,0.000000
78,78,81.164146,0.000000
79,79,81.596809,0.000000
80,80,82.343948,0.000000
81,81,81.358299,0.000000
82,82,82.350769,0.000000
83,83,82.189377,0.000000
84,84,81.228897,0.000000
85,85,80.872673,0.000000
86,86,81.258736,0.000000
87,87,80.394814,0.000000
88,88,81.163857,0.000000
89,89,81.126129,0.000000
90,90,80.575043,0.000000
91,91,78.094002,0.000000
92,92,78.039139,0.000000
93,93,77.661880,0.000000
94,94,78.700569,0.000000
95,95,76.283211,0.000000
96,96,75.271835,0.000000
97,97,74.298058,0.000000
98,98,73.690910,0.000000
99,99,74.221176,0.000000
100,100,73.303101,0.000000
1,1,100.553108,2.992812
2,2,101.501404,3.463296
3,3,102.309822,3.230479
4,4,101.225006,2.761545
5,5,101.644562,2.980774
6,6,102.839340,4.018669
7,7,102.451859,2.968099
8,8,103.560928,3.386456
9,9,103.885330,3.707075
10,10,104.708847,4.100651
11,11,105.379509,4.350802
12,12,106.690155,5.240892
13,13,107.708641,6.695720
14,14,106.985008,4.881576
15,15,106.998459,4.690756
16,16,109.492065,8.373539
17,17,109.020493,6.250199
18,18,107.735184,5.183511
19,19,110.206978,7.929709
20,20,109.858871,6.940865
21,21,111.738884,8.720683
22,22,112.665901,9.743309
23,23,109.252686,5.146150
24,24,110.319130,5.635584
25,25,110.329025,5.827806
26,26,111.232651,6.032813
27,27,111.099503,6.148749
28,28,113.182945,7.479900
29,29,111.827377,6.497355
30,30,110.405258,5.042934
31,31,111.165405,4.693069
32,32,112.263191,6.487423
33,33,113.199127,6.596048
34,34,113.902565,7.580618
35,35,114.949425,7.968138
36,36,114.479950,6.873356
37,37,114.499016,5.862445
38,38,114.730461,5.693870
39,39,114.804657,5.644713
40,40,115.785400,7.331633
41,41,115.922569,5.972667
42,42,115.684502,5.132252
43,43,116.988838,7.876159
44,44,116.305939,4.596616
45,45,116.780464,4.161282
46,46,116.404289,2.667024
47,47,115.952820,0.908936
48,48,117.980270,2.401237
49,49,115.969673,0.029708
50,50,117.279808,0.000000
51,51,116.859154,0.000000
52,52,116.649742,0.000000
53,53,115.819756,0.000000
54,54,117.118988,0.000000
55,55,119.154701,0.000000
56,56,118.733330,0.000000
57,57,118.356567,0.000000
58,58,118.330460,0.000000
59,59,115.996674,0.000000
60,60,116.153763,0.000000
61,61,115.191872,0.000000
62,62,113.690788,0.000000
63,63,112.361603,0.000000
64,64,112.827988,0.000000
65,65,114.469429,0.000000
66,66,114.546188,0.000000
67,67,114.343224,0.000000
68,68,116.585999,0.000000
69,69,116.504723,0.000000
70,70,117.064484,0.000000
71,71,117.329109,0.000000
72,71,120.313202,0.000000
73,71,121.967735,0.000000
74,71,122.427521,0.000000
75,71,122.625786,0.000000
76,71,124.413315,0.000000
77,71,126.846268,0.000000
78,71,126.419502,0.000000
79,71,126.329521,0.000000
80,71,127.297989,0.000000
81,71,127.776039,0.000000
82,71,127.375137,0.000000
83,71,125.758995,0.000000
84,71,127.217331,0.000000
85,71,127.519005,0.000000
86,71,127.981453,0.000000
87,71,126.764038,0.000000
88,71,125.131668,0.000000
89,71,123.857391,0.000000
90,71,124.159164,0.000000
91,71,126.376633,0.000000
92,71,126.469788,0.000000
93,71,126.659790,0.000000
94,71,125.029472,0.000000
95,71,125.529327,0.000000
96,71,126.125885,0.000000
97,71,125.098991,0.000000
98,71,122.885223,0.000000
99,71,122.514412,0.000000
100,71,121.876526,0.000000
1,1,101.315071,3.407292
2,2,103.137161,4.712185
3,3,104.090935,4.954050
4,4,102.170113,3.130093
5,5,102.536240,3.385642
6,6,102.730827,3.280796
7,7,101.588295,2.562667
8,8,99.317986,1.361343
9,9,100.900352,1.918392
10,10,100.043732,1.740436
11,11,99.166000,1.028400
12,12,99.857704,1.491466
13,13,100.980438,1.616370
14,14,99.982018,1.133505
15,15,97.434990,0.477762
16,16,98.328125,0.740625
17,17,99.572365,0.729328
18,18,98.593292,0.494646
19,19,99.254211,0.427758
20,20,99.953362,0.633432
21,21,99.162216,0.205251
22,22,101.431313,0.789524
23,23,103.434334,1.386162
24,24,104.933495,1.637002
25,25,107.263542,3.183568
26,26,109.197334,3.839790
27,27,109.108505,4.564430
28,28,112.221672,7.382777
29,29,112.617676,7.934831
30,30,112.604813,6.456749
31,31,115.286156,10.742570
32,32,115.398338,10.520246
33,33,118.575882,17.907394
34,34,118.019470,15.844779
35,34,120.787949,22.104853
36,34,122.276451,25.990654
37,34,122.518227,25.727608
38,34,123.088432,26.355513
39,34,120.915642,21.403259
40,34,121.542152,24.004055
41,35,119.965561,20.207083
42,36,116.996033,10.954227
43,37,119.674393,17.237000
44,38,119.966064,17.597996
45,38,120.012939,18.457769
46,38,121.702011,21.918737
47,38,123.879982,26.994675
48,38,123.753922,26.639149
49,38,125.131584,29.879547
50,38,125.728226,31.035589
51,38,124.297295,28.386730
52,38,125.271751,30.558191
53,38,124.515213,28.012182
54,38,127.133652,32.853119
55,38,124.196861,27.525862
56,38,123.656029,27.041334
57,38,124.662010,28.737850
58,38,121.925667,22.072712
59,38,123.435013,27.486917
60,38,125.700325,30.717934
61,38,126.225685,31.961889
62,38,124.191589,27.106697
63,38,124.808891,27.713915
64,38,124.622292,28.671974
65,38,125.878571,31.029448
66,38,125.293747,29.330276
67,38,125.511635,29.013016
68,38,125.652756,30.048845
69,38,125.720291,29.981241
70,38,126.160080,30.758593
71,38,127.595345,31.960907
72,38,126.876503,31.596638
73,38,126.228226,31.184925
74,38,125.135231,28.758356
75,38,123.959129,27.322744
76,38,123.931435,26.418367
77,38,123.493393,25.561073
78,38,123.521271,25.391304
79,38,125.771194,29.667263
80,38,127.802452,32.651470
81,38,126.778481,31.963478
82,38,128.182205,33.154499
83,38,128.701569,33.157276
84,38,129.864746,35.316196
85,38,131.012634,36.335583
86,38,130.494141,35.804638
87,38,130.233719,35.072731
88,38,130.772781,36.300030
89,38,129.155609,34.085533
90,38,129.935013,35.128792
91,38,129.114578,33.797005
92,38,129.627441,33.928238
93,38,130.713287,35.560123
94,38,131.129013,36.203968
95,38,131.731323,36.991322
96,38,129.791977,34.717636
97,38,132.228134,37.550842
98,38,131.027740,35.173481
99,38,131.428131,36.019646
100,38,132.312653,37.354156
1,1,101.424385,3.245021
2,2,103.787933,5.181955
3,3,105.317619,6.687271
4,4,105.396835,5.722798
5,5,107.022270,7.477434
6,6,110.222801,9.845583
7,7,112.753868,13.868163
8,8,113.620003,15.660982
9,9,113.966805,16.659994
10,10,113.330872,14.488691
11,11,114.918694,15.937652
12,12,115.020004,18.050905
13,13,118.387703,22.744738
14,14,117.974060,21.948812
15,14,120.542984,25.083145
16,14,122.420464,29.176041
17,14,123.915207,31.434155
18,14,122.140106,28.145868
19,14,122.360779,29.855497
20,14,125.189964,33.843327
21,14,127.300789,36.278839
22,14,128.821472,38.546329
23,14,129.066895,38.061451
24,14,129.910812,39.589172
25,14,129.794250,37.744545
26,14,133.057251,42.570698
27,14,132.018066,41.356941
28,14,131.217041,40.904560
29,14,131.201019,39.934013
30,14,131.037949,39.684132
31,14,133.921082,43.108700
32,14,136.574722,46.397720
33,14,139.976334,49.142467
34,14,140.812164,51.070431
35,14,138.559250,48.044014
36,14,142.473740,52.044559
37,14,141.277969,50.962162
38,14,140.217926,49.411373
39,14,138.425873,47.252594
40,14,138.570557,48.583817
41,14,137.984283,46.531292
42,14,141.317780,50.106827
43,14,140.768570,49.886326
44,14,139.852432,49.295341
45,14,140.573471,49.040768
46,14,140.688568,48.807930
47,14,142.216827,50.599926
48,14,142.690796,51.245205
49,14,143.747147,52.109268
50,14,141.177872,49.604496
51,14,140.609436,49.264233
52,14,142.491150,50.325077
53,14,143.500214,51.453205
54,14,141.721130,49.367386
55,14,140.178299,48.079376
56,14,140.234787,47.943428
57,14,140.052063,48.313152
58,14,141.177139,48.665306
59,14,142.217163,49.783970
60,14,141.307999,49.186901
61,14,139.481110,47.473000
62,14,139.365005,46.948952
63,14,141.535278,48.693501
64,14,141.716080,48.710880
65,14,141.796570,49.132092
66,14,139.999069,47.071030
67,14,140.837357,48.559040
68,14,140.486664,47.821030
69,14,141.282471,48.565208
70,14,139.962631,46.912048
71,14,138.463547,45.199009
72,14,138.344833,45.333973
73,14,137.866302,44.809982
74,14,136.472839,43.679573
75,14,135.956345,42.682499
76,14,134.487671,41.386978
77,14,135.182785,41.752769
78,14,132.092102,37.830509
79,14,130.282043,36.933525
80,14,130.258163,36.581722
81,14,131.222427,37.345676
82,14,130.508682,36.272461
83,14,129.166779,34.676979
84,14,130.137833,35.896484
85,14,130.464157,36.058750
86,14,130.719589,36.839096
87,14,131.129410,36.915268
88,14,133.432846,39.003311
89,14,135.324692,40.870834
90,14,136.267822,40.908615
91,14,137.981537,43.391003
92,14,140.662094,45.875759
93,14,141.836853,46.644432
94,14,141.435211,47.093700
95,14,141.127304,45.768471
96,14,139.171616,43.826439
97,14,136.850433,42.150848
98,14,136.812561,41.654869
99,14,139.396484,44.123741
100,14,139.020340,43.313416
1,1,100.572746,2.679937
2,2,100.224083,2.680373
3,3,99.303032,2.480992
4,4,102.406860,3.528477
5,5,102.224632,3.098707
6,6,101.085030,2.143950
7,7,100.557724,2.175688
8,8,99.664810,1.423223
9,9,100.438614,2.017417
10,10,102.354317,2.609577
11,11,102.421730,2.407000
12,12,101.180367,1.695255
13,13,102.904442,2.099288
14,14,103.511955,2.790754
15,15,103.739830,2.243538
16,16,105.787773,3.644180
17,17,104.237984,2.499971
18,18,105.300156,2.885882
19,19,104.822906,1.705954
20,20,104.208946,2.188036
21,21,100.740852,0.385970
22,22,102.766968,0.990928
23,23,103.177734,0.896915
24,24,101.183655,0.494780
25,25,102.516281,0.485389
26,26,100.615807,0.333396
27,27,105.109367,1.107032
28,28,106.349457,1.784267
29,29,108.732025,3.168251
30,30,109.826523,4.221207
31,31,111.565231,5.474654
32,32,112.084122,5.523659
33,33,110.273010,2.812341
34,34,110.006165,2.417799
35,35,109.668266,1.596892
36,36,109.568619,1.520631
37,37,111.489357,2.667344
38,38,112.456688,3.105158
39,39,112.005569,2.235999
40,40,110.556007,1.054199
41,41,111.963387,1.189841
42,42,113.711769,2.053206
43,43,113.495461,1.321859
44,44,114.506004,2.122989
45,45,114.066185,1.164653
46,46,113.418495,0.478849
47,47,112.332680,0.000000
48,48,112.092453,0.000000
49,49,114.420982,0.000000
50,50,116.242836,0.000000
51,51,116.053993,0.000000
52,52,115.235001,0.000000
53,53,115.442001,0.000000
54,54,115.588684,0.000000
55,55,114.822517,0.000000
56,56,114.572113,0.000000
57,57,115.646843,0.000000
58,58,116.632187,0.000000
59,59,116.608963,0.000000
60,60,118.090691,0.000000
61,60,121.576523,0.000000
62,61,119.995773,0.000000
63,61,122.922745,0.000000
64,61,124.491264,0.000000
65,61,125.101532,0.000000
66,61,125.080231,0.000000
67,61,126.246094,0.000000
68,61,126.527588,0.000000
69,61,127.619263,0.000000
70,61,126.027596,0.000000
71,61,125.440239,0.000000
72,61,126.192421,0.000000
73,61,125.906944,0.000000
74,61,124.115227,0.000000
75,61,124.417175,0.000000
76,61,124.362091,0.000000
77,61,124.316124,0.000000
78,61,124.876610,0.000000
79,61,125.906830,0.000000
80,61,128.073441,0.000000
81,61,129.208282,0.000000
82,61,132.056778,0.000000
83,61,135.274872,0.000000
84,61,135.592163,0.000000
85,61,135.918640,0.000000
86,61,134.779709,0.000000
87,61,131.869308,0.000000
88,61,133.156845,0.000000
89,61,131.461273,0.000000
90,61,133.057541,0.000000
91,61,130.510315,0.000000
92,61,131.907303,0.000000
93,61,133.277222,0.000000
94,61,134.551376,0.000000
95,61,133.623047,0.000000
96,61,130.966461,0.000000
97,61,130.470520,0.000000
98,61,127.702835,0.000000
99,61,128.969208,0.000000
100,61,128.643173,0.000000
1,1,99.706238,2.446133
2,2,99.997803,2.133051
3,3,94.774460,0.739632
4,4,93.170280,0.294075
5,5,93.468803,0.393695
6,6,95.118568,0.739086
7,7,95.585602,0.679178
8,8,98.909546,0.693937
9,9,100.863892,1.874962
10,10,101.603249,2.256951
11,11,103.736076,3.647416
12,12,100.770996,1.689285
13,13,99.684502,0.834621
14,14,101.852859,1.586523
15,15,101.681679,1.411340
16,16,102.006561,1.599281
17,17,101.491905,1.434417
18,18,99.794319,0.656498
19,19,95.485519,0.121812
20,20,95.952423,0.100467
21,21,95.685036,0.065286
22,22,95.134552,0.087287
23,23,96.296875,0.057862
24,24,96.638176,0.027159
25,25,95.527969,0.000000
26,26,95.321701,0.075986
27,27,96.345619,0.055299
28,28,95.447449,0.000000
29,29,94.360397,0.000000
30,30,93.734825,0.000000
31,31,95.246368,0.000000
32,32,95.597626,0.000000
33,33,95.912315,0.000000
34,34,94.880058,0.000000
35,35,96.017609,0.000000
36,36,98.265472,0.000000
37,37,100.050102,0.029427
38,38,101.846680,0.000000
39,39,102.196815,0.000000
40,40,101.575081,0.000000
41,41,100.948547,0.000000
42,42,101.117073,0.000000
43,43,102.045425,0.000000
44,44,104.429749,0.000000
45,45,103.001915,0.000000
46,46,103.578430,0.000000
47,47,102.289558,0.000000
48,48,100.900009,0.000000
49,49,103.959610,0.000000
50,50,103.239372,0.000000
51,51,103.225067,0.000000
52,52,103.050293,0.000000
53,53,104.077858,0.000000
54,54,103.959190,0.000000
55,55,104.953255,0.000000
56,56,104.699127,0.000000
57,57,104.725616,0.000000
58,58,105.089638,0.000000
59,59,105.128372,0.000000
60,60,105.646622,0.000000
61,61,105.393204,0.000000
62,62,105.736641,0.000000
63,63,104.462440,0.000000
64,64,103.867653,0.000000
65,65,102.978333,0.000000
66,66,103.697769,0.000000
67,67,105.933083,0.000000
68,68,106.984520,0.000000
69,69,108.781441,0.000000
70,70,107.096794,0.000000
71,71,105.249176,0.000000
72,72,108.457108,0.000000
73,73,110.471748,0.000000
74,74,111.725227,0.000000
75,75,110.896790,0.000000
76,76,111.389786,0.000000
77,77,112.295967,0.000000
78,78,112.955879,0.000000
79,79,114.273300,0.000000
80,80,112.004761,0.000000
81,81,111.997040,0.000000
82,82,111.481949,0.000000
83,83,112.110115,0.000000
84,84,111.183464,0.000000
85,85,112.460785,0.000000
86,86,113.226074,0.000000
87,87,113.291603,0.000000
88,88,111.978004,0.000000
89,89,113.242409,0.000000
90,90,115.731560,0.000000
91,91,117.664856,0.000000
92,92,118.719604,0.000000
93,93,119.129074,0.000000
94,94,119.289909,0.000000
95,94,123.736488,0.000000
96,94,124.863342,0.000000
97,94,124.113304,0.000000
